classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
shorter,exact_name,private_log2_int_to_fixed_64,private_log2_int_to_fixed_64,96,69,0.718750,-27,384,276,8,7,4,2,1,2,10,6,
shorter,exact_name,fix_point_div_64,fix_point_div_64,94,51,0.542553,-43,376,204,9,3,3,3,1,1,6,6,
shorter,exact_name,tiziano_set_parameter_clm,tiziano_set_parameter_clm,91,49,0.538462,-42,364,196,4,1,6,6,1,1,18,18,
shorter,exact_name,ispcore_sync_sensor_attr,ispcore_sync_sensor_attr,91,60,0.659341,-31,364,240,7,7,4,4,1,1,11,10,
shorter,exact_name,tisp_s_wb_mode,tisp_s_wb_mode,90,54,0.600000,-36,360,216,12,3,1,2,1,1,28,20,
shorter,exact_name,tisp_msca_para_calc,tisp_msca_para_calc,86,62,0.720930,-24,344,248,17,10,0,6,1,2,15,10,
shorter,exact_name,tisp_s_dpc_str_internal,tisp_s_dpc_str_internal,85,49,0.576471,-36,340,196,6,2,0,0,0,0,18,14,
shorter,exact_name,tisp_msca_api_set_fcrop,tisp_msca_api_set_fcrop,82,61,0.743902,-21,328,244,3,3,6,5,1,0,18,16,
shorter,exact_name,tisp_csccr_update_para,tisp_csccr_update_para,80,58,0.725000,-22,320,232,6,7,0,0,2,0,5,5,
shorter,exact_name,tisp_dpc_s_par_cfg,tisp_dpc_s_par_cfg,79,62,0.784810,-17,316,248,4,4,5,5,1,1,12,12,
shorter,exact_name,isp_vic_frd_show,isp_vic_frd_show,78,48,0.615385,-30,312,192,6,5,3,3,1,1,15,6,
shorter,exact_name,tisp_defog_max_filter3,tisp_defog_max_filter3,78,62,0.794872,-16,312,248,14,7,0,1,1,1,0,2,
shorter,exact_name,tisp_ae_s_min,tisp_ae_s_min,72,46,0.638889,-26,288,184,6,1,3,3,1,1,24,15,
shorter,exact_name,tx_isp_subdev_pipo,tx_isp_subdev_pipo,70,45,0.642857,-25,280,180,5,3,1,0,1,1,12,6,
shorter,exact_name,tx_isp_vin_slake_subdev,tx_isp_vin_slake_subdev,68,54,0.794118,-14,272,216,7,6,6,5,2,2,13,10,
shorter,exact_name,tisp_adr_set_params,tisp_adr_set_params,67,50,0.746269,-17,268,200,3,3,5,5,1,1,8,8,
shorter,exact_name,tiziano_defog_set_reg_params,tiziano_defog_set_reg_params,66,49,0.742424,-17,264,196,2,2,1,1,1,1,10,10,
shorter,exact_name,subdev_sensor_ops_enum_input,subdev_sensor_ops_enum_input,64,38,0.593750,-26,256,152,10,8,2,0,2,2,5,0,
shorter,exact_name,tiziano_gamma_lut_parameter,tiziano_gamma_lut_parameter,63,45,0.714286,-18,252,180,1,2,3,3,1,1,6,6,
shorter,exact_name,tiziano_csccr_init,tiziano_csccr_init,62,45,0.725806,-17,248,180,0,0,4,2,1,0,20,16,
shorter,exact_name,tisp_csccr_para_refresh_by_mode,tisp_csccr_para_refresh_by_mode,58,45,0.775862,-13,232,180,9,6,0,0,2,1,12,7,
shorter,exact_name,private_math_exp2,private_math_exp2,57,42,0.736842,-15,228,168,2,2,1,1,1,1,4,2,
shorter,exact_name,tisp_math_exp2,tisp_math_exp2,57,42,0.736842,-15,228,168,2,2,1,1,1,1,4,2,
shorter,exact_name,frame_channel_open,frame_channel_open,57,44,0.771930,-13,228,176,4,3,7,4,1,1,14,10,
shorter,exact_name,tisp_lsc_judge_ct_update_flag,tisp_lsc_judge_ct_update_flag,56,37,0.660714,-19,224,148,14,8,0,0,2,1,20,6,
shorter,exact_name,tx_isp_vic_slake_subdev,tx_isp_vic_slake_subdev,56,42,0.750000,-14,224,168,7,7,4,2,2,2,9,4,
shorter,exact_name,tisp_hldc_strength_adjust_k,tisp_hldc_strength_adjust_k,54,35,0.648148,-19,216,140,0,0,2,0,1,1,6,4,
shorter,exact_name,func_zone_ct_weight,func_zone_ct_weight,54,42,0.777778,-12,216,168,7,7,2,2,0,0,4,4,
shorter,exact_name,tiziano_gib_deir_reg,tiziano_gib_deir_reg,49,33,0.673469,-16,196,132,1,2,3,1,1,1,2,2,
shorter,exact_name,tisp_dpc_d_m3_par_cfg,tisp_dpc_d_m3_par_cfg,49,39,0.795918,-10,196,156,0,0,3,3,1,1,12,10,
shorter,exact_name,tx_isp_core_remove,tx_isp_core_remove,48,37,0.770833,-11,192,148,2,1,7,5,1,1,12,8,
shorter,exact_name,isp_tunning_read,isp_tunning_read,45,34,0.755556,-11,180,136,4,4,2,2,1,1,10,10,
shorter,exact_name,tisp_s_ae_attr,tisp_s_ae_attr,45,35,0.777778,-10,180,140,2,1,3,3,1,1,8,10,
shorter,exact_name,vic_core_ops_init,vic_core_ops_init,43,28,0.651163,-15,172,112,7,4,2,1,1,3,9,4,
shorter,exact_name,vin_s_stream,vin_s_stream,42,26,0.619048,-16,168,104,11,5,1,1,1,1,0,0,
shorter,exact_name,tisp_hv_flip_enable,tisp_hv_flip_enable,41,27,0.658537,-14,164,108,2,1,2,1,1,0,6,4,
shorter,exact_name,tisp_gib_deir_ir_update,tisp_gib_deir_ir_update,41,30,0.731707,-11,164,120,4,4,1,1,1,2,14,10,
shorter,exact_name,tisp_s_BacklightComp,tisp_s_BacklightComp,41,31,0.756098,-10,164,124,0,0,4,3,1,1,9,8,
shorter,exact_name,tisp_s_Hilightdepress,tisp_s_Hilightdepress,41,31,0.756098,-10,164,124,0,0,4,3,1,1,9,8,
shorter,exact_name,tisp_csccr_api_set,tisp_csccr_api_set,40,29,0.725000,-11,160,116,0,0,5,4,1,0,13,13,
shorter,exact_name,table_intp,table_intp,39,28,0.717949,-11,156,112,4,3,1,1,3,2,2,2,
shorter,exact_name,mbus_to_bayer_write,mbus_to_bayer_write,38,25,0.657895,-13,152,100,6,2,2,2,1,1,10,5,
shorter,exact_name,tisp_g_BacklightComp,tisp_g_BacklightComp,38,30,0.789474,-8,152,120,5,5,2,1,1,1,8,2,
shorter,exact_name,tisp_g_Hilightdepress,tisp_g_Hilightdepress,38,30,0.789474,-8,152,120,5,5,2,1,1,1,8,2,
shorter,exact_name,tisp_s_ae_it_max,tisp_s_ae_it_max,37,25,0.675676,-12,148,100,2,1,2,1,1,1,6,4,
shorter,exact_name,tisp_mirror_enable,tisp_mirror_enable,36,21,0.583333,-15,144,84,2,1,2,1,1,0,6,4,
shorter,exact_name,tx_isp_vic_remove,tx_isp_vic_remove,36,21,0.583333,-15,144,84,2,0,4,3,1,1,8,6,
shorter,exact_name,JZ_Isp_Ae_Dg2reg,JZ_Isp_Ae_Dg2reg,36,22,0.611111,-14,144,88,0,0,2,2,1,1,2,2,
shorter,exact_name,tisp_mdns_malloc_reflash,tisp_mdns_malloc_reflash,36,25,0.694444,-11,144,100,1,1,8,8,0,0,2,2,
shorter,exact_name,check_csi_error,check_csi_error,36,26,0.722222,-10,144,104,3,3,3,2,0,0,14,8,
shorter,exact_name,system_reg_write_ae,system_reg_write_ae,35,27,0.771429,-8,140,108,6,6,1,1,0,0,2,2,
shorter,exact_name,fix_point_sub,fix_point_sub,34,24,0.705882,-10,136,96,3,3,1,1,1,1,4,4,
shorter,exact_name,fix_point_sub_64,fix_point_sub_64,34,24,0.705882,-10,136,96,3,3,1,1,1,1,4,4,
shorter,exact_name,tisp_set_sensor_analog_gain_short,tisp_set_sensor_analog_gain_short,33,20,0.606061,-13,132,80,0,0,4,2,1,1,6,6,
shorter,exact_name,tiziano_bcsh_Tccm_RGB2YUV,tiziano_bcsh_Tccm_RGB2YUV,32,21,0.656250,-11,128,84,0,0,3,2,1,1,12,8,
shorter,exact_name,tisp_dpc_d_m1_par_cfg,tisp_dpc_d_m1_par_cfg,32,25,0.781250,-7,128,100,0,0,2,2,1,1,10,8,
shorter,exact_name,tisp_msca_addr_fifo_read,tisp_msca_addr_fifo_read,31,19,0.612903,-12,124,76,0,0,2,2,1,1,2,2,
shorter,exact_name,system_reg_write_awb,system_reg_write_awb,30,22,0.733333,-8,120,88,4,4,1,1,0,0,2,2,
shorter,exact_name,tx_isp_vin_reset,tx_isp_vin_reset,29,18,0.620690,-11,116,72,5,1,2,1,1,2,4,4,
shorter,exact_name,tx_isp_ivdc_remove,tx_isp_ivdc_remove,29,19,0.655172,-10,116,76,0,0,4,3,1,1,10,6,
shorter,exact_name,tx_isp_unregister_platforms,tx_isp_unregister_platforms,28,20,0.714286,-8,112,80,3,1,2,2,1,1,2,2,
shorter,exact_name,tisp_s_ae_hist,tisp_s_ae_hist,26,16,0.615385,-10,104,64,2,3,1,0,1,0,2,2,
shorter,exact_name,tisp_channel_main_fifo_clear,tisp_channel_main_fifo_clear,26,19,0.730769,-7,104,76,0,0,4,4,1,1,2,2,
shorter,exact_name,tisp_get_frame_drop,tisp_get_frame_drop,25,18,0.720000,-7,100,72,0,0,2,2,1,1,2,2,
shorter,exact_name,tisp_g_Gamma,tisp_g_Gamma,24,13,0.541667,-11,96,52,1,0,2,1,1,1,8,4,
shorter,exact_name,tisp_g_aeroi_weight,tisp_g_aeroi_weight,24,16,0.666667,-8,96,64,1,2,2,1,1,1,8,2,
shorter,exact_name,tisp_g_aezone_weight,tisp_g_aezone_weight,24,16,0.666667,-8,96,64,1,2,2,1,1,1,8,2,
shorter,exact_name,tisp_g_af_weight,tisp_g_af_weight,24,18,0.750000,-6,96,72,1,0,2,2,1,1,8,6,
shorter,replacement,tisp_sdns_dark_light_tt_opt_cfg,regtrace_t23_sdns_dark_light_tt_opt_cfg,24,18,0.750000,-6,96,72,0,1,1,0,1,0,10,10,
shorter,exact_name,tisp_ae_g_luma,tisp_ae_g_luma,23,10,0.434783,-13,92,40,1,1,0,0,1,1,5,2,
shorter,exact_name,tisp_s_wb_attr,tisp_s_wb_attr,23,13,0.565217,-10,92,52,0,0,1,1,1,1,2,2,
shorter,replacement,tisp_sdns_hls_en_ave_filter_cfg,regtrace_t23_sdns_hls_en_ave_filter_cfg,23,17,0.739130,-6,92,68,0,1,1,0,1,0,6,6,
shorter,exact_name,tisp_set_csc_attr,tisp_set_csc_attr,23,17,0.739130,-6,92,68,3,1,2,1,1,2,4,2,
shorter,exact_name,tisp_ae_get_antiflicker_step,tisp_ae_get_antiflicker_step,22,2,0.090909,-20,88,8,1,0,1,0,2,1,8,0,
shorter,exact_name,private_vmalloc,private_vmalloc,22,4,0.181818,-18,88,16,1,1,2,0,1,0,8,2,
shorter,exact_name,tisp_ae_s_at_list,tisp_ae_s_at_list,22,13,0.590909,-9,88,52,1,1,0,0,1,1,4,2,
shorter,exact_name,tisp_msca_addr_fifo_write,tisp_msca_addr_fifo_write,22,14,0.636364,-8,88,56,1,1,1,1,0,0,2,2,
shorter,replacement,tisp_sdns_gaussian_y_cfg,regtrace_t23_sdns_gaussian_y_cfg,22,16,0.727273,-6,88,64,0,1,3,2,1,0,2,2,
shorter,replacement,tisp_sdns_h_mv_wei_opt_cfg,regtrace_t23_sdns_h_mv_wei_opt_cfg,22,16,0.727273,-6,88,64,0,1,1,0,1,0,4,4,
shorter,exact_name,isp_fw_process,isp_fw_process,21,2,0.095238,-19,84,8,2,0,2,0,1,1,5,0,
shorter,exact_name,tisp_set_ae_attr,tisp_set_ae_attr,21,2,0.095238,-19,84,8,2,0,1,0,1,1,2,0,
shorter,exact_name,tisp_process_deinit,tisp_process_deinit,21,4,0.190476,-17,84,16,1,1,2,0,1,0,8,2,
shorter,exact_name,tiziano_dpc_dn_params_refresh,tiziano_dpc_dn_params_refresh,20,15,0.750000,-5,80,60,0,1,2,1,1,0,8,7,
shorter,exact_name,tx_isp_free_irq,tx_isp_free_irq,19,2,0.105263,-17,76,8,2,0,1,0,1,1,2,0,
shorter,exact_name,private_seq_printf,private_seq_printf,19,12,0.631579,-7,76,48,0,0,1,1,1,1,4,2,
shorter,exact_name,tisp_set_user_csc,tisp_set_user_csc,18,2,0.111111,-16,72,8,1,0,1,0,0,1,6,0,
shorter,exact_name,tisp_s_awb_ct_trend,tisp_s_awb_ct_trend,18,4,0.222222,-14,72,16,0,1,1,0,1,0,2,2,
shorter,exact_name,crc32,crc32,17,2,0.117647,-15,68,8,2,0,0,0,1,1,2,0,
shorter,exact_name,tisp_api_ae_deflick_para_set,tisp_api_ae_deflick_para_set,17,2,0.117647,-15,68,8,0,0,1,0,1,1,6,0,
shorter,exact_name,tisp_g_ae_min,tisp_g_ae_min,17,10,0.588235,-7,68,40,0,0,1,0,1,1,2,2,
shorter,replacement,tisp_sdns_g_det_val_div_cfg,regtrace_t23_sdns_g_det_val_div_cfg,16,10,0.625000,-6,64,40,0,1,1,0,1,0,4,4,
shorter,replacement,tisp_sdns_sp_std_en_seg_opt_cfg,regtrace_t23_sdns_sp_std_en_seg_opt_cfg,16,10,0.625000,-6,64,40,0,1,1,0,1,0,5,6,
shorter,replacement,tisp_sdns_sp_ud_w_limit_b_wei_opt_cfg,regtrace_t23_sdns_sp_ud_w_limit_b_wei_opt_cfg,16,10,0.625000,-6,64,40,0,1,1,0,1,0,4,4,
shorter,exact_name,ispcore_frame_channel_dqbuf,ispcore_frame_channel_dqbuf,15,2,0.133333,-13,60,8,1,0,1,0,2,1,2,0,
shorter,exact_name,sensor_get_normal_fps,sensor_get_normal_fps,15,2,0.133333,-13,60,8,0,0,0,0,1,1,2,0,
shorter,exact_name,Tiziano_ae1_fpga,Tiziano_ae1_fpga,15,10,0.666667,-5,60,40,2,0,0,1,0,1,2,2,
shorter,exact_name,private_driver_get_interface,private_driver_get_interface,15,11,0.733333,-4,60,44,0,0,1,1,1,1,5,4,
shorter,exact_name,private_log2_fixed_to_fixed,private_log2_fixed_to_fixed,14,2,0.142857,-12,56,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_s_ae_min,tisp_s_ae_min,14,4,0.285714,-10,56,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_mdns_refresh,tisp_mdns_refresh,14,10,0.714286,-4,56,40,0,0,1,1,1,1,6,2,
shorter,exact_name,tisp_ydns_all_reg_refresh,tisp_ydns_all_reg_refresh,14,10,0.714286,-4,56,40,0,1,2,1,1,0,4,4,
shorter,exact_name,tisp_ydns_intp_reg_refresh,tisp_ydns_intp_reg_refresh,14,10,0.714286,-4,56,40,0,1,2,1,1,0,4,4,
shorter,exact_name,tiziano_adr_dn_params_refresh,tiziano_adr_dn_params_refresh,14,11,0.785714,-3,56,44,0,1,2,1,1,0,4,4,
shorter,exact_name,tiziano_clm_dn_params_refresh,tiziano_clm_dn_params_refresh,14,11,0.785714,-3,56,44,0,1,2,1,1,0,4,4,
shorter,exact_name,tiziano_gamma_dn_params_refresh,tiziano_gamma_dn_params_refresh,14,11,0.785714,-3,56,44,0,1,2,1,1,0,4,4,
shorter,exact_name,private_get_fs,private_get_fs,13,4,0.307692,-9,52,16,0,0,1,0,1,1,2,0,
shorter,exact_name,tx_isp_send_event_to_remote,tx_isp_send_event_to_remote,12,2,0.166667,-10,48,8,4,0,0,0,1,1,0,0,
shorter,replacement,tisp_sdns_sp_ud_stren_shift_opt_cfg,regtrace_t23_sdns_sp_ud_stren_shift_opt_cfg,12,6,0.500000,-6,48,24,0,1,1,0,1,0,4,4,
shorter,exact_name,tisp_set_bcsh_fixed_contrast,tisp_set_bcsh_fixed_contrast,12,6,0.500000,-6,48,24,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_awb_get_ct_trend,tisp_awb_get_ct_trend,12,7,0.583333,-5,48,28,1,1,0,0,1,0,2,2,
shorter,exact_name,tisp_dmsc_refresh,tisp_dmsc_refresh,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_dpc_refresh,tisp_dpc_refresh,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_mdns_reg_trigger,tisp_mdns_reg_trigger,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_mdns_top_func_refresh,tisp_mdns_top_func_refresh,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_sdns_refresh,tisp_sdns_refresh,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_sharpen_refresh,tisp_sharpen_refresh,11,5,0.454545,-6,44,20,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_g_dpc_strength,tisp_g_dpc_strength,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_g_drc_strength,tisp_g_drc_strength,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_g_wb_ct,tisp_g_wb_ct,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_get_defog_strength,tisp_get_defog_strength,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_defog_process,tisp_defog_process,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_g_awb_cluster,tisp_g_awb_cluster,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_s_2dns_ratio,tisp_s_2dns_ratio,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_s_dpc_strength,tisp_s_dpc_strength,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_ydns_gain_update,tisp_ydns_gain_update,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_ydns_refresh,tisp_ydns_refresh,10,4,0.400000,-6,40,16,0,1,1,0,1,0,2,2,
shorter,exact_name,tisp_s_wb_ct,tisp_s_wb_ct,10,5,0.500000,-5,40,20,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_ae1_process,tisp_ae1_process,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_g_awb_ct_trend,tisp_g_awb_ct_trend,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_s_3dns_ratio,tisp_s_3dns_ratio,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_s_drc_strength,tisp_s_drc_strength,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,isp_core_tuning_deinit,isp_core_tuning_deinit,7,2,0.285714,-5,28,8,2,0,0,0,1,1,2,0,
shorter,exact_name,tisp_ccm_get_attr,tisp_ccm_get_attr,7,2,0.285714,-5,28,8,1,0,0,0,0,1,4,0,
shorter,exact_name,fix_point_add,fix_point_add,7,3,0.428571,-4,28,12,0,0,0,0,1,1,0,0,
shorter,exact_name,fix_point_add_64,fix_point_add_64,7,4,0.571429,-3,28,16,0,0,0,0,1,1,0,0,
shorter,exact_name,tiziano_ae_s_ev_start,tiziano_ae_s_ev_start,6,2,0.333333,-4,24,8,0,0,0,0,1,1,4,0,
shorter,exact_name,private_set_fs,private_set_fs,5,2,0.400000,-3,20,8,1,0,0,0,0,1,2,0,
shorter,exact_name,private_spin_lock_init,private_spin_lock_init,5,2,0.400000,-3,20,8,1,0,0,0,0,1,2,0,
shorter,exact_name,tisp_mscaler_mask_setreg,tisp_mscaler_mask_setreg,5,2,0.400000,-3,20,8,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_s_mscaler_mask_attr,tisp_s_mscaler_mask_attr,5,2,0.400000,-3,20,8,0,0,0,0,1,1,0,0,
shorter,exact_name,private_get_init_net,private_get_init_net,5,3,0.600000,-2,20,12,1,0,0,0,0,1,2,2,
shorter,exact_name,sensor_get_id,sensor_get_id,5,3,0.600000,-2,20,12,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_ae_min_max_set,tisp_ae_min_max_set,4,2,0.500000,-2,16,8,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_get_antiflicker_step,tisp_get_antiflicker_step,4,2,0.500000,-2,16,8,1,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_ev_start,tisp_s_ev_start,4,2,0.500000,-2,16,8,1,0,0,0,0,1,2,0,
shorter,exact_name,private_set_current_state,private_set_current_state,4,3,0.750000,-1,16,12,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_get_brightness,tisp_get_brightness,4,3,0.750000,-1,16,12,1,0,0,0,0,1,2,2,
shorter,exact_name,tisp_get_contrast,tisp_get_contrast,4,3,0.750000,-1,16,12,1,0,0,0,0,1,2,2,
shorter,exact_name,tisp_get_saturation,tisp_get_saturation,4,3,0.750000,-1,16,12,1,0,0,0,0,1,2,2,
shorter,exact_name,tisp_get_sharpness,tisp_get_sharpness,4,3,0.750000,-1,16,12,1,0,0,0,0,1,2,2,
expanded,exact_name,tisp_msca_chx_cfg_load,tisp_msca_chx_cfg_load,77,184,2.389610,107,308,736,4,12,9,27,0,1,18,28,
expanded,exact_name,tiziano_clm_params_refresh,tiziano_clm_params_refresh,58,124,2.137931,66,232,496,0,4,8,17,1,1,34,44,
expanded,exact_name,isp_irq_handle,isp_irq_handle,52,1008,19.384615,956,208,4032,9,89,2,46,1,2,0,241,
expanded,exact_name,csi_sensor_ops_sync_sensor_attr,csi_sensor_ops_sync_sensor_attr,29,68,2.344828,39,116,272,5,5,2,5,1,1,8,20,
expanded,exact_name,tiziano_bcsh_Tccm_Comp2Orig,tiziano_bcsh_Tccm_Comp2Orig,26,64,2.461538,38,104,256,1,5,3,3,0,0,18,26,
expanded,exact_name,tisp_s_awb_cluster,tisp_s_awb_cluster,26,55,2.115385,29,104,220,2,1,1,1,1,0,2,4,
expanded,exact_name,tiziano_s_awb_start,tiziano_s_awb_start,21,43,2.047619,22,84,172,1,2,0,1,0,2,10,12,
expanded,exact_name,tiziano_ydns_init,tiziano_ydns_init,18,38,2.111111,20,72,152,0,0,2,7,1,1,6,12,
expanded,exact_name,jz_isp_ccm_reg2par,jz_isp_ccm_reg2par,11,40,3.636364,29,44,160,2,2,0,2,1,1,0,2,
expanded,exact_name,jz_isp_ccm_para2reg,jz_isp_ccm_para2reg,10,39,3.900000,29,40,156,2,2,0,2,1,1,0,2,
expanded,exact_name,private_i2c_add_driver,private_i2c_add_driver,7,25,3.571429,18,28,100,1,1,0,2,0,1,4,8,
expanded,exact_name,tisp_bcsh_get_attr,tisp_bcsh_get_attr,7,22,3.142857,15,28,88,1,1,0,1,0,2,4,4,
expanded,exact_name,tisp_api_mdns_y_filter_get,tisp_api_mdns_y_filter_get,7,17,2.428571,10,28,68,1,1,0,1,0,2,4,4,
expanded,exact_name,tisp_api_mdns_y_filter_set,tisp_api_mdns_y_filter_set,6,16,2.666667,10,24,64,1,1,0,1,0,2,4,4,
expanded,exact_name,tisp_api_awb_zone_weight_set,tisp_api_awb_zone_weight_set,6,13,2.166667,7,24,52,1,0,0,1,0,1,4,4,
expanded,exact_name,private_platform_get_resource,private_platform_get_resource,5,57,11.400000,52,20,228,1,7,0,3,0,1,2,14,
expanded,exact_name,private_request_mem_region,private_request_mem_region,5,41,8.200000,36,20,164,1,1,0,2,0,1,2,10,
expanded,exact_name,private_request_threaded_irq,private_request_threaded_irq,5,34,6.800000,29,20,136,1,1,0,2,0,1,2,8,
expanded,exact_name,private_copy_from_user,private_copy_from_user,5,32,6.400000,27,20,128,1,1,0,2,0,1,2,6,
expanded,exact_name,private_ioremap,private_ioremap,5,31,6.200000,26,20,124,1,2,0,2,0,1,2,6,
expanded,exact_name,private_platform_get_irq,private_platform_get_irq,5,26,5.200000,21,20,104,1,2,0,2,0,1,2,8,
expanded,exact_name,private_spin_unlock_irqrestore,private_spin_unlock_irqrestore,5,24,4.800000,19,20,96,1,3,0,1,0,2,2,4,
expanded,exact_name,__private_spin_lock_irqsave,__private_spin_lock_irqsave,5,23,4.600000,18,20,92,1,3,0,1,0,2,2,2,
expanded,exact_name,private_nlmsg_put,private_nlmsg_put,5,21,4.200000,16,20,84,1,3,0,0,0,1,2,2,
expanded,exact_name,private_i2c_del_driver,private_i2c_del_driver,5,14,2.800000,9,20,56,1,1,0,1,0,0,2,6,
expanded,exact_name,private_init_completion,private_init_completion,5,13,2.600000,8,20,52,1,2,0,0,0,1,2,6,
expanded,exact_name,private_copy_to_user,private_copy_to_user,5,11,2.200000,6,20,44,1,0,0,1,0,1,2,2,
expanded,exact_name,private_raw_mutex_init,private_raw_mutex_init,5,11,2.200000,6,20,44,1,3,0,0,0,1,2,4,
expanded,exact_name,private_release_mem_region,private_release_mem_region,5,11,2.200000,6,20,44,1,2,0,0,0,1,2,4,
expanded,exact_name,init_module,init_module,4,2344,586.000000,2340,16,9376,1,38,0,44,0,1,2,1664,
expanded,exact_name,cleanup_module,cleanup_module,4,82,20.500000,78,16,328,1,2,0,15,0,0,2,32,
expanded,exact_name,tisp_lsc_ct_update,tisp_lsc_ct_update,4,14,3.500000,10,16,56,0,2,0,0,1,1,2,5,
expanded,exact_name,tisp_get_ae_attr,tisp_get_ae_attr,4,13,3.250000,9,16,52,1,0,0,1,0,1,2,4,
expanded,exact_name,tisp_bcsh_g_hue,tisp_bcsh_g_hue,4,11,2.750000,7,16,44,0,1,0,0,1,1,2,2,
expanded,exact_name,tisp_lsc_gain_update,tisp_lsc_gain_update,4,10,2.500000,6,16,40,0,1,0,0,1,1,2,5,
expanded,exact_name,tisp_awb_set_ct,tisp_awb_set_ct,4,9,2.250000,5,16,36,0,0,0,0,1,1,2,4,
expanded,exact_name,tisp_g_rgb_coefft,tisp_g_rgb_coefft,4,9,2.250000,5,16,36,1,0,0,1,0,1,2,2,
expanded,exact_name,tisp_get_ae_luma,tisp_get_ae_luma,4,9,2.250000,5,16,36,1,0,0,1,0,1,2,2,
expanded,exact_name,tisp_awb_get_frz,tisp_awb_get_frz,4,8,2.000000,4,16,32,0,1,0,0,1,1,2,2,
expanded,exact_name,private_clk_prepare_enable,private_clk_prepare_enable,2,29,14.500000,27,8,116,0,1,0,3,1,1,0,7,
expanded,exact_name,private_clk_disable_unprepare,private_clk_disable_unprepare,2,15,7.500000,13,8,60,0,1,0,1,1,0,0,6,
expanded,exact_name,private_devm_clk_get,private_devm_clk_get,2,4,2.000000,2,8,16,0,1,0,0,1,0,0,2,
expanded,exact_name,private_devm_clk_put,private_devm_clk_put,2,4,2.000000,2,8,16,0,1,0,0,1,0,0,2,
larger,exact_name,tisp_dmsc_noref_reg_cfg,tisp_dmsc_noref_reg_cfg,222,341,1.536036,119,888,1364,1,1,27,87,0,0,40,77,
larger,exact_name,tisp_set_fps,tisp_set_fps,94,120,1.276596,26,376,480,3,11,5,8,1,1,21,16,
larger,exact_name,tisp_channel_main_attr_set,tisp_channel_main_attr_set,88,144,1.636364,56,352,576,9,11,0,25,1,2,7,14,
larger,exact_name,tisp_event_push,tisp_event_push,88,113,1.284091,25,352,452,2,7,4,7,1,2,12,16,
larger,exact_name,tisp_event_init,tisp_event_init,54,86,1.592593,32,216,344,2,4,2,4,1,2,12,18,
larger,exact_name,csi_sensor_ops_ioctl,csi_sensor_ops_ioctl,37,61,1.648649,24,148,244,8,8,1,4,2,1,2,11,
larger,exact_name,tisp_lsc_lut_mirror_exchange,tisp_lsc_lut_mirror_exchange,35,49,1.400000,14,140,196,0,4,0,0,1,1,0,0,
larger,exact_name,vic_sensor_ops_sync_sensor_attr,vic_sensor_ops_sync_sensor_attr,34,62,1.823529,28,136,248,7,5,2,4,1,1,9,19,
larger,exact_name,interpolate_adr_x8_y12,interpolate_adr_x8_y12,34,44,1.294118,10,136,176,1,2,0,1,2,2,0,2,
larger,exact_name,tisp_gamma_param_array_set,tisp_gamma_param_array_set,30,39,1.300000,9,120,156,0,3,4,3,1,1,10,16,
