classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
recovered_only,recovered_only,,sub_6c7c,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6c84,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6c8c,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6c94,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6c9c,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6ca4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cac,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cb4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cbc,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cc4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cd0,,5,,,,20,,0,,0,,1,,2,
recovered_only,recovered_only,,sub_6ce4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cec,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cf4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6cfc,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_6d04,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_70a0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_70b0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,tisp_ccm_param_array_set.part.0,,30,,,,120,,2,,2,,0,,12,
recovered_only,recovered_only,,tisp_hldc_par_refresh_part_0,,15,,,,60,,1,,1,,0,,4,
recovered_only,recovered_only,,tx_isp_core_platform_device_platform_release,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,tx_isp_dispatch_sensor_ioctl,,40,,,,160,,8,,1,,1,,0,
recovered_only,recovered_only,,tx_isp_fs_platform_device_platform_release,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,tx_isp_irq_line_disable,,10,,,,40,,0,,1,,1,,2,
recovered_only,recovered_only,,tx_isp_irq_line_enable,,10,,,,40,,0,,1,,1,,2,
recovered_only,recovered_only,,tx_isp_platform_device_platform_release,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,tx_isp_vic_platform_device_platform_release,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,tx_isp_video_link_destroy_isra_1,,72,,,,288,,12,,4,,1,,8,
recovered_only,recovered_only,,tx_isp_vin_platform_device_platform_release,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,vic_core_ops_ioctl_1,,25,,,,100,,4,,1,,2,,0,
recovered_only,recovered_only,,video_input_strncmp,,17,,,,68,,4,,0,,2,,0,
similar,exact_name,tiziano_defog_params_init,tiziano_defog_params_init,983,933,0.949135,-50,3932,3732,1,1,74,74,1,1,79,64,
similar,exact_name,tisp_mdns_param_array_set,tisp_mdns_param_array_set,966,940,0.973085,-26,3864,3760,132,133,136,127,1,1,419,274,
similar,exact_name,tiziano_adr_params_init,tiziano_adr_params_init,763,749,0.981651,-14,3052,2996,1,2,74,73,1,0,35,33,
similar,exact_name,tisp_mdns_intp,tisp_mdns_intp,751,683,0.909454,-68,3004,2732,0,0,105,105,1,1,422,354,
similar,exact_name,tisp_init,tisp_init,668,635,0.950599,-33,2672,2540,33,33,108,103,1,1,210,196,
similar,exact_name,tisp_sdns_y_param_cfg,tisp_sdns_y_param_cfg,586,559,0.953925,-27,2344,2236,0,0,26,26,1,1,55,55,
similar,exact_name,tisp_mdns_y_3d_param_cfg,tisp_mdns_y_3d_param_cfg,565,510,0.902655,-55,2260,2040,0,0,55,55,1,1,54,47,
similar,exact_name,isp_info_show,isp_info_show,541,462,0.853974,-79,2164,1848,102,90,42,37,1,1,178,145,
similar,exact_name,tisp_mdns_c_3d_param_cfg,tisp_mdns_c_3d_param_cfg,489,439,0.897751,-50,1956,1756,0,0,41,41,1,1,26,23,
similar,exact_name,tiziano_af_set_regs,tiziano_af_set_regs,458,434,0.947598,-24,1832,1736,8,6,41,40,1,0,50,6,
similar,exact_name,tisp_mdns_y_adj_param_cfg,tisp_mdns_y_adj_param_cfg,413,382,0.924939,-31,1652,1528,0,1,25,24,1,0,33,43,
similar,exact_name,video_input_cmd_set,video_input_cmd_set,400,334,0.835000,-66,1600,1336,59,37,29,30,1,1,94,90,
similar,exact_name,ispcore_pad_event_handle,ispcore_pad_event_handle,387,353,0.912145,-34,1548,1412,63,49,18,16,1,1,53,48,
similar,exact_name,subsection,subsection,359,362,1.008357,3,1436,1448,13,13,20,20,1,1,18,12,
similar,exact_name,tx_isp_subdev_init,tx_isp_subdev_init,356,327,0.918539,-29,1424,1308,46,37,27,25,1,1,84,74,
similar,exact_name,tisp_dpc_d_par_cfg,tisp_dpc_d_par_cfg,353,313,0.886686,-40,1412,1252,10,5,21,20,1,0,42,44,
similar,exact_name,tiziano_af_dump,tiziano_af_dump,307,308,1.003257,1,1228,1232,1,0,82,83,0,1,48,48,
similar,exact_name,frame_chan_event,frame_chan_event,275,264,0.960000,-11,1100,1056,23,24,14,14,4,1,51,51,
similar,exact_name,tiziano_load_parameters,tiziano_load_parameters,272,260,0.955882,-12,1088,1040,26,21,28,29,1,1,76,73,
similar,exact_name,tisp_s_3dns_ratio,tisp_s_3dns_ratio,264,239,0.905303,-25,1056,956,5,5,19,19,1,1,29,28,
similar,exact_name,tx_isp_fs_probe,tx_isp_fs_probe,248,223,0.899194,-25,992,892,28,15,21,20,1,1,58,52,
similar,exact_name,tx_isp_probe,tx_isp_probe,234,229,0.978632,-5,936,916,28,24,23,22,1,1,75,73,
similar,exact_name,tx_isp_core_probe,tx_isp_core_probe,228,205,0.899123,-23,912,820,18,15,20,17,1,1,56,42,
similar,exact_name,tisp_ae_get_hist,tisp_ae_get_hist,224,181,0.808036,-43,896,724,18,16,10,10,1,1,50,54,
similar,exact_name,tiziano_ae_init,tiziano_ae_init,223,183,0.820628,-40,892,732,12,6,20,14,1,1,82,54,
similar,exact_name,Tiziano_af_fpga,Tiziano_af_fpga,201,194,0.965174,-7,804,776,5,5,8,8,1,1,6,4,
similar,exact_name,tisp_set_sharpness,tisp_set_sharpness,200,165,0.825000,-35,800,660,10,4,26,26,1,1,56,38,
similar,exact_name,tiziano_adr_params_refresh,tiziano_adr_params_refresh,197,175,0.888325,-22,788,700,3,4,28,27,1,1,119,88,
similar,exact_name,tiziano_sdns_params_refresh,tiziano_sdns_params_refresh,190,163,0.857895,-27,760,652,0,0,30,30,1,1,122,93,
similar,exact_name,tiziano_gib_deir_ir_interpolation,tiziano_gib_deir_ir_interpolation,189,158,0.835979,-31,756,632,21,14,6,7,1,1,81,79,
similar,exact_name,tisp_ae_param_array_set,tisp_ae_param_array_set,186,196,1.053763,10,744,784,24,24,15,14,1,1,86,40,
similar,exact_name,tisp_sdns_intp,tisp_sdns_intp,177,171,0.966102,-6,708,684,0,0,23,23,1,1,94,88,
similar,exact_name,dump_vic_reg,dump_vic_reg,177,175,0.988701,-2,708,700,1,1,26,26,0,0,30,31,
similar,exact_name,tiziano_adr_init,tiziano_adr_init,176,144,0.818182,-32,704,576,6,4,20,18,1,1,36,29,
similar,exact_name,tiziano_ae_dump,tiziano_ae_dump,174,175,1.005747,1,696,700,1,0,44,45,0,1,29,29,
similar,exact_name,tisp_dpc_intp,tisp_dpc_intp,170,168,0.988235,-2,680,672,0,0,22,22,1,1,90,88,
similar,exact_name,tx_isp_create_graph_and_nodes,tx_isp_create_graph_and_nodes,169,138,0.816568,-31,676,552,23,15,10,10,1,1,26,26,
similar,exact_name,tiziano_awb_params_refresh,tiziano_awb_params_refresh,167,145,0.868263,-22,668,580,1,1,25,25,1,1,105,81,
similar,exact_name,tisp_awb_param_array_set,tisp_awb_param_array_set,167,187,1.119760,20,668,748,28,28,12,11,1,1,78,78,
similar,exact_name,tiziano_defog_init,tiziano_defog_init,164,136,0.829268,-28,656,544,0,0,21,19,1,1,17,18,
similar,exact_name,tiziano_awb_set_hardware_param,tiziano_awb_set_hardware_param,160,148,0.925000,-12,640,592,1,0,14,14,1,1,10,7,
similar,exact_name,tiziano_ct_ccm_interpolation,tiziano_ct_ccm_interpolation,157,163,1.038217,6,628,652,28,25,0,1,1,1,40,35,
similar,exact_name,tiziano_ae_set_hardware_param,tiziano_ae_set_hardware_param,156,137,0.878205,-19,624,548,3,2,10,10,1,1,12,11,
similar,exact_name,subsection_map,subsection_map,149,148,0.993289,-1,596,592,11,10,5,5,1,1,6,6,
similar,exact_name,ispcore_activate_module,ispcore_activate_module,147,127,0.863946,-20,588,508,25,20,9,7,3,2,19,16,
similar,exact_name,tisp_dpc_param_array_set,tisp_dpc_param_array_set,144,174,1.208333,30,576,696,35,36,4,3,1,1,81,80,
similar,exact_name,subdev_sensor_ops_set_input,subdev_sensor_ops_set_input,141,127,0.900709,-14,564,508,32,24,9,9,1,1,19,16,
similar,exact_name,ispcore_slake_module,ispcore_slake_module,137,126,0.919708,-11,548,504,22,19,7,7,3,2,21,17,
similar,exact_name,tisp_mdns_top_func_cfg,tisp_mdns_top_func_cfg,129,104,0.806202,-25,516,416,2,2,8,7,1,0,6,7,
similar,exact_name,ispcore_video_s_stream,ispcore_video_s_stream,129,120,0.930233,-9,516,480,19,18,7,7,1,1,17,16,
similar,exact_name,tisp_rdns_par_cfg,tisp_rdns_par_cfg,127,105,0.826772,-22,508,420,2,3,10,9,1,0,19,17,
similar,exact_name,tiziano_adr_gamma_refresh,tiziano_adr_gamma_refresh,125,117,0.936000,-8,500,468,16,15,2,1,1,1,21,18,
similar,exact_name,sinfo_show,sinfo_show,124,116,0.935484,-8,496,464,28,26,3,3,1,1,31,27,
similar,exact_name,ispcore_core_ops_ioctl,ispcore_core_ops_ioctl,122,105,0.860656,-17,488,420,29,24,3,3,1,1,6,8,
similar,exact_name,isp_subdev_init_clks,isp_subdev_init_clks,118,113,0.957627,-5,472,452,12,12,9,8,1,1,26,24,
similar,exact_name,tisp_s_antiflick,tisp_s_antiflick,117,112,0.957265,-5,468,448,7,5,12,12,1,1,34,33,
similar,exact_name,isp_vic_interrupt_service_routine,isp_vic_interrupt_service_routine,110,90,0.818182,-20,440,360,14,11,3,3,2,2,22,18,
similar,exact_name,tx_isp_sinfo_sensor_bind,tx_isp_sinfo_sensor_bind,110,99,0.900000,-11,440,396,14,16,3,3,2,2,12,12,
similar,exact_name,tisp_af_param_array_set,tisp_af_param_array_set,106,120,1.132075,14,424,480,21,22,3,2,1,1,50,46,
similar,exact_name,fix_point_mult2_64,fix_point_mult2_64,103,110,1.067961,7,412,440,0,0,5,5,1,1,4,4,
similar,exact_name,tisp_event_process,tisp_event_process,102,95,0.931373,-7,408,380,7,6,7,7,1,1,31,27,
similar,exact_name,tisp_af_get_statistics,tisp_af_get_statistics,99,94,0.949495,-5,396,376,4,4,0,0,1,1,12,12,
similar,exact_name,tisp_ae_get_statistics,tisp_ae_get_statistics,99,95,0.959596,-4,396,380,4,5,0,0,1,2,12,12,
similar,exact_name,JZ_Isp_Awb_Reg2par,JZ_Isp_Awb_Reg2par,98,82,0.836735,-16,392,328,5,3,0,0,1,1,0,0,
similar,exact_name,isp_core_tunning_unlocked_ioctl,isp_core_tunning_unlocked_ioctl,98,89,0.908163,-9,392,356,17,15,8,7,1,1,14,13,
similar,exact_name,tiziano_deflicker_expt,tiziano_deflicker_expt,98,92,0.938776,-6,392,368,7,4,4,4,1,1,10,9,
similar,exact_name,private_log2_int_to_fixed_64,private_log2_int_to_fixed_64,97,90,0.927835,-7,388,360,7,8,4,1,1,2,10,4,
similar,exact_name,tx_isp_vic_probe,tx_isp_vic_probe,97,90,0.927835,-7,388,360,4,4,11,10,1,1,40,32,
similar,exact_name,printf_func,printf_func,97,101,1.041237,4,388,404,10,8,7,7,1,1,27,23,
similar,exact_name,fix_point_div,fix_point_div,96,80,0.833333,-16,384,320,9,7,3,3,1,1,6,6,
similar,exact_name,fix_point_div_64,fix_point_div_64,96,92,0.958333,-4,384,368,9,7,3,3,1,1,6,6,
similar,exact_name,isp_vic_frd_show,isp_vic_frd_show,93,81,0.870968,-12,372,324,10,7,6,6,1,1,25,15,
similar,exact_name,tiziano_defog_interrupt_static,tiziano_defog_interrupt_static,93,82,0.881720,-11,372,328,4,5,10,8,1,1,27,20,
similar,exact_name,tiziano_adr_interrupt_static,tiziano_adr_interrupt_static,93,89,0.956989,-4,372,356,4,4,10,10,1,1,27,22,
similar,exact_name,tisp_g_ev_attr,tisp_g_ev_attr,86,74,0.860465,-12,344,296,0,0,8,8,1,1,8,10,
similar,exact_name,tisp_s_adr_str_internal,tisp_s_adr_str_internal,86,89,1.034884,3,344,356,3,3,1,1,1,1,16,16,
similar,exact_name,ispcore_frame_channel_streamoff,ispcore_frame_channel_streamoff,85,70,0.823529,-15,340,280,3,3,5,5,1,1,8,8,
similar,exact_name,tisp_sharpen_param_array_set,tisp_sharpen_param_array_set,82,94,1.146341,12,328,376,15,16,3,3,1,1,40,40,
similar,exact_name,tiziano_adr_get_data,tiziano_adr_get_data,82,74,0.902439,-8,328,296,5,3,0,0,1,1,9,6,
similar,exact_name,tx_isp_vin_probe,tx_isp_vin_probe,82,84,1.024390,2,328,336,4,4,8,8,1,1,28,26,
similar,exact_name,tisp_event_push,tisp_event_push,80,76,0.950000,-4,320,304,3,2,5,5,1,1,20,12,
similar,exact_name,subdev_sensor_ops_release_all_sensor,subdev_sensor_ops_release_all_sensor,79,80,1.012658,1,316,320,11,9,4,4,2,2,15,14,
similar,exact_name,JZ_Isp_Ae_Reg2par,JZ_Isp_Ae_Reg2par,78,71,0.910256,-7,312,284,5,3,0,0,1,1,0,0,
similar,exact_name,tisp_dmsc_dir_par_cfg,tisp_dmsc_dir_par_cfg,77,69,0.896104,-8,308,276,0,1,7,6,1,0,19,20,
similar,exact_name,tisp_ae_target,tisp_ae_target,76,67,0.881579,-9,304,268,9,6,0,0,1,4,0,0,
similar,exact_name,tx_isp_request_irq,tx_isp_request_irq,76,72,0.947368,-4,304,288,7,7,6,4,1,1,26,24,
similar,exact_name,tisp_hldc_con_par_cfg,tisp_hldc_con_par_cfg,75,71,0.946667,-4,300,284,0,1,12,11,1,0,7,11,
similar,exact_name,isp_malloc_buffer,isp_malloc_buffer,75,72,0.960000,-3,300,288,13,10,4,4,1,2,15,15,
similar,exact_name,netlink_send_msg,netlink_send_msg,75,74,0.986667,-1,300,296,5,4,6,6,1,1,24,24,
similar,exact_name,tiziano_gib_lut_parameter,tiziano_gib_lut_parameter,74,62,0.837838,-12,296,248,1,1,6,6,1,1,24,21,
similar,exact_name,tisp_dmsc_all_reg_refresh,tisp_dmsc_all_reg_refresh,74,70,0.945946,-4,296,280,0,1,17,16,1,0,34,34,
similar,exact_name,tiziano_awb_init,tiziano_awb_init,73,66,0.904110,-7,292,264,5,5,5,3,1,1,25,16,
similar,exact_name,JZ_Isp_Get_Awb_Statistics,JZ_Isp_Get_Awb_Statistics,72,74,1.027778,2,288,296,4,5,0,0,1,2,8,8,
similar,exact_name,isp_free_buffer,isp_free_buffer,71,78,1.098592,7,284,312,14,14,2,3,0,1,12,13,
similar,exact_name,tisp_sharpen_con_par_cfg,tisp_sharpen_con_par_cfg,71,67,0.943662,-4,284,268,0,0,6,6,1,1,17,17,
similar,exact_name,tisp_lsc_param_array_get,tisp_lsc_param_array_get,70,77,1.100000,7,280,308,11,12,2,2,1,1,28,28,
similar,exact_name,tx_isp_notify,tx_isp_notify,69,59,0.855072,-10,276,236,12,11,1,1,1,1,2,2,
similar,exact_name,tx_isp_sinfo_driver_add,tx_isp_sinfo_driver_add,69,64,0.927536,-5,276,256,6,5,4,4,2,2,18,16,
similar,exact_name,tiziano_defog_get_data,tiziano_defog_get_data,68,62,0.911765,-6,272,248,1,1,0,0,1,1,12,12,
similar,exact_name,tisp_ae_tune,tisp_ae_tune,68,69,1.014706,1,272,276,0,0,4,4,1,1,4,4,
similar,exact_name,tx_isp_video_link_stream,tx_isp_video_link_stream,67,63,0.940299,-4,268,252,12,10,2,2,1,1,0,0,
similar,exact_name,tx_isp_video_s_stream,tx_isp_video_s_stream,67,65,0.970149,-2,268,260,12,12,2,2,1,1,0,0,
similar,exact_name,subdev_sensor_ops_enum_input,subdev_sensor_ops_enum_input,66,60,0.909091,-6,264,240,11,8,2,2,2,2,5,5,
similar,exact_name,func_zone_ct_weight,func_zone_ct_weight,66,71,1.075758,5,264,284,8,7,2,3,0,0,8,4,
similar,exact_name,tisp_dmsc_sp_d_par_cfg,tisp_dmsc_sp_d_par_cfg,66,61,0.924242,-5,264,244,0,1,6,5,1,0,13,13,
similar,exact_name,tx_isp_vin_slake_subdev,tx_isp_vin_slake_subdev,66,63,0.954545,-3,264,252,7,8,6,6,1,1,13,12,
similar,exact_name,__vb2_queue_cancel,__vb2_queue_cancel,65,58,0.892308,-7,260,232,8,5,4,4,1,1,8,8,
similar,exact_name,tisp_log2_int_to_fixed,tisp_log2_int_to_fixed,65,59,0.907692,-6,260,236,13,9,0,0,1,1,0,0,
similar,exact_name,fs_slake_module,fs_slake_module,65,60,0.923077,-5,260,240,7,7,2,2,3,2,4,4,
similar,exact_name,tisp_af_process_impl,tisp_af_process_impl,65,63,0.969231,-2,260,252,2,1,1,1,1,1,31,29,
similar,exact_name,tiziano_lsc_params_refresh,tiziano_lsc_params_refresh,64,53,0.828125,-11,256,212,0,0,9,9,1,1,38,23,
similar,exact_name,clm_lut2reg,clm_lut2reg,64,69,1.078125,5,256,276,4,2,0,0,1,1,0,0,
similar,exact_name,tisp_dmsc_sp_ud_par_cfg,tisp_dmsc_sp_ud_par_cfg,64,59,0.921875,-5,256,236,0,1,6,5,1,0,13,15,
similar,exact_name,tisp_channel_attr_set_crop_scaler,tisp_channel_attr_set_crop_scaler,62,50,0.806452,-12,248,200,0,1,6,5,1,0,7,7,
similar,exact_name,tisp_ctr_md_np_cfg,tisp_ctr_md_np_cfg,62,56,0.903226,-6,248,224,0,1,4,3,1,0,5,5,
similar,exact_name,tisp_rdns_g_lum_np_cfg,tisp_rdns_g_lum_np_cfg,62,56,0.903226,-6,248,224,0,1,8,7,1,0,5,5,
similar,exact_name,tisp_rdns_g_std_np_cfg,tisp_rdns_g_std_np_cfg,62,56,0.903226,-6,248,224,0,1,8,7,1,0,5,5,
similar,exact_name,tisp_rdns_rb_lum_np_cfg,tisp_rdns_rb_lum_np_cfg,62,56,0.903226,-6,248,224,0,1,8,7,1,0,5,5,
similar,exact_name,tisp_rdns_rb_std_np_cfg,tisp_rdns_rb_std_np_cfg,62,56,0.903226,-6,248,224,0,1,8,7,1,0,5,5,
similar,exact_name,tisp_rdns_uu_np_cfg,tisp_rdns_uu_np_cfg,62,56,0.903226,-6,248,224,0,1,8,7,1,0,5,5,
similar,exact_name,tisp_hldc_param_array_set,tisp_hldc_param_array_set,62,57,0.919355,-5,248,228,4,4,8,7,1,1,21,18,
similar,exact_name,tisp_dmsc_sp_d_b_wei_np_cfg,tisp_dmsc_sp_d_b_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_dmsc_sp_d_w_wei_np_cfg,tisp_dmsc_sp_d_w_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_dmsc_sp_ud_b_wei_np_cfg,tisp_dmsc_sp_ud_b_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_dmsc_sp_ud_w_wei_np_cfg,tisp_dmsc_sp_ud_w_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_dmsc_uu_np_cfg,tisp_dmsc_uu_np_cfg,62,58,0.935484,-4,248,232,0,1,8,7,1,0,5,9,
similar,exact_name,tisp_sharpen_b_wei_np_cfg,tisp_sharpen_b_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_sharpen_uu_np_cfg,tisp_sharpen_uu_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_sharpen_w_wei_np_cfg,tisp_sharpen_w_wei_np_cfg,62,58,0.935484,-4,248,232,0,0,4,4,1,1,5,5,
similar,exact_name,tisp_channel_attr_set,tisp_channel_attr_set,61,50,0.819672,-11,244,200,0,1,6,5,1,0,5,5,
similar,exact_name,tx_isp_vic_slake_subdev,tx_isp_vic_slake_subdev,61,54,0.885246,-7,244,216,11,8,4,4,3,2,9,8,
similar,exact_name,tisp_mdns_c_2d_param_cfg,tisp_mdns_c_2d_param_cfg,61,58,0.950820,-3,244,232,0,1,7,6,1,0,24,26,
similar,exact_name,tisp_set_contrast,tisp_set_contrast,60,53,0.883333,-7,240,212,2,2,7,7,1,1,7,8,
similar,exact_name,tiziano_af_init,tiziano_af_init,60,56,0.933333,-4,240,224,0,0,4,4,1,1,23,16,
similar,exact_name,find_subdev_link_pad,find_subdev_link_pad,59,56,0.949153,-3,236,224,14,9,1,1,1,3,6,4,
similar,exact_name,sinfo_slot_publish,sinfo_slot_publish,59,62,1.050847,3,236,248,3,3,3,3,1,1,14,14,
similar,exact_name,tx_isp_subdev_deinit,tx_isp_subdev_deinit,59,62,1.050847,3,236,248,6,5,8,8,1,1,17,20,
similar,exact_name,frame_channel_open,frame_channel_open,59,57,0.966102,-2,236,228,5,5,7,7,1,1,14,14,
similar,exact_name,tiziano_ccm_init,tiziano_ccm_init,58,55,0.948276,-3,232,220,0,0,6,6,1,1,28,26,
similar,exact_name,private_math_exp2,private_math_exp2,57,65,1.140351,8,228,260,2,6,1,1,1,2,5,4,
similar,exact_name,tisp_channel_stop,tisp_channel_stop,57,54,0.947368,-3,228,216,3,3,5,5,1,1,14,12,
similar,exact_name,__fill_v4l2_buffer,__fill_v4l2_buffer,56,53,0.946429,-3,224,212,8,8,1,1,1,1,2,2,
similar,exact_name,isp_core_tuning_init,isp_core_tuning_init,54,48,0.888889,-6,216,192,2,2,5,4,1,1,20,16,
similar,exact_name,tisp_ctr_par_cfg,tisp_ctr_par_cfg,53,47,0.886792,-6,212,188,0,1,3,2,1,0,13,13,
similar,exact_name,tiziano_ccm_params_refresh,tiziano_ccm_params_refresh,52,48,0.923077,-4,208,192,0,0,7,7,1,1,30,24,
similar,exact_name,tisp_channel_stop_save,tisp_channel_stop_save,52,55,1.057692,3,208,220,3,2,5,7,1,1,16,14,
similar,exact_name,tisp_mdns_all_reg_refresh,tisp_mdns_all_reg_refresh,51,48,0.941176,-3,204,192,0,1,10,9,1,0,24,24,
similar,exact_name,tisp_mdns_intp_reg_refresh,tisp_mdns_intp_reg_refresh,51,48,0.941176,-3,204,192,0,1,10,9,1,0,24,24,
similar,exact_name,private_reset_tx_isp_module,private_reset_tx_isp_module,51,50,0.980392,-1,204,200,5,4,1,1,2,2,2,2,
similar,exact_name,tisp_dpc_all_reg_refresh,tisp_dpc_all_reg_refresh,50,47,0.940000,-3,200,188,0,1,11,10,1,0,22,22,
similar,exact_name,tisp_ae_ctrls_update,tisp_ae_ctrls_update,48,43,0.895833,-5,192,172,5,5,1,1,1,1,14,8,
similar,exact_name,tisp_clm_param_array_get,tisp_clm_param_array_get,47,46,0.978723,-1,188,184,7,6,2,2,1,1,14,14,
similar,exact_name,tx_isp_module_init,tx_isp_module_init,47,48,1.021277,1,188,192,4,4,3,3,1,1,12,13,
similar,exact_name,isp_mem_init,isp_mem_init,46,41,0.891304,-5,184,164,0,0,4,4,1,1,21,19,
similar,exact_name,tx_isp_init,tx_isp_init,46,51,1.108696,5,184,204,5,5,5,6,1,1,19,21,
similar,exact_name,tisp_dmsc_intp_reg_refresh,tisp_dmsc_intp_reg_refresh,46,42,0.913043,-4,184,168,0,1,10,9,1,0,20,20,
similar,exact_name,tisp_s_aeroi_weight,tisp_s_aeroi_weight,46,48,1.043478,2,184,192,1,1,4,4,1,1,8,8,
similar,exact_name,tx_isp_fs_remove,tx_isp_fs_remove,46,44,0.956522,-2,184,176,3,3,5,5,1,1,9,8,
similar,exact_name,tx_isp_sinfo_driver_del,tx_isp_sinfo_driver_del,46,45,0.978261,-1,184,180,5,5,2,2,0,0,13,10,
similar,exact_name,tisp_dmsc_alias_par_cfg,tisp_dmsc_alias_par_cfg,45,38,0.844444,-7,180,152,0,1,3,2,1,0,13,12,
similar,exact_name,tisp_clm_param_array_set,tisp_clm_param_array_set,45,47,1.044444,2,180,188,6,6,4,3,1,1,18,18,
similar,exact_name,vic_core_ops_init,vic_core_ops_init,45,43,0.955556,-2,180,172,9,7,2,3,1,1,9,8,
similar,exact_name,tx_isp_vic_activate_subdev,tx_isp_vic_activate_subdev,44,36,0.818182,-8,176,144,9,6,2,2,3,2,5,4,
similar,exact_name,tx_isp_core_remove,tx_isp_core_remove,44,42,0.954545,-2,176,168,2,2,6,6,1,1,10,10,
similar,exact_name,isp_irq_thread_handle,isp_irq_thread_handle,43,36,0.837209,-7,172,144,7,7,2,2,1,1,0,0,
similar,exact_name,__vb2_queue_free,__vb2_queue_free,43,39,0.906977,-4,172,156,2,2,1,1,1,1,2,2,
similar,exact_name,vin_s_stream,vin_s_stream,42,38,0.904762,-4,168,152,11,10,1,1,1,1,0,0,
similar,exact_name,AePweightCalculate,AePweightCalculate,42,40,0.952381,-2,168,160,2,2,3,3,1,1,6,6,
similar,exact_name,vic_core_ops_ioctl,vic_core_ops_ioctl,41,33,0.804878,-8,164,132,12,9,1,1,1,1,0,0,
similar,exact_name,tisp_g_Hilightdepress,tisp_g_Hilightdepress,41,34,0.829268,-7,164,136,6,2,2,2,1,1,8,8,
similar,exact_name,ae_interrupt_static,ae_interrupt_static,41,39,0.951220,-2,164,156,1,1,3,3,1,1,13,12,
similar,exact_name,JZ_Isp_Ae_Dg2reg,JZ_Isp_Ae_Dg2reg,40,45,1.125000,5,160,180,0,0,2,2,1,1,2,2,
similar,exact_name,tisp_sharpen_uu_par_cfg,tisp_sharpen_uu_par_cfg,40,36,0.900000,-4,160,144,0,0,3,3,1,1,11,11,
similar,exact_name,tisp_g_ncuinfo,tisp_g_ncuinfo,40,37,0.925000,-3,160,148,2,2,6,6,1,1,6,6,
similar,exact_name,tisp_af_get_attr,tisp_af_get_attr,39,32,0.820513,-7,156,128,0,0,0,0,1,1,14,8,
similar,exact_name,ispcore_sync_sensor_attr,ispcore_sync_sensor_attr,39,33,0.846154,-6,156,132,11,7,2,2,1,1,10,8,
similar,exact_name,tx_isp_vin_init,tx_isp_vin_init,39,36,0.923077,-3,156,144,6,4,2,2,1,1,4,4,
similar,exact_name,ae_interrupt_hist,ae_interrupt_hist,39,40,1.025641,1,156,160,0,0,4,4,1,1,10,10,
similar,exact_name,table_intp,table_intp,38,33,0.868421,-5,152,132,4,4,1,1,3,3,2,2,
similar,exact_name,af_interrupt_static,af_interrupt_static,38,34,0.894737,-4,152,136,0,0,4,4,1,1,12,11,
similar,exact_name,awb_interrupt_static,awb_interrupt_static,38,37,0.973684,-1,152,148,0,0,4,4,1,1,10,10,
similar,exact_name,tisp_sharpen_par_refresh,tisp_sharpen_par_refresh,37,43,1.162162,6,148,172,4,5,2,1,1,1,10,8,
similar,exact_name,tisp_dmsc_par_refresh,tisp_dmsc_par_refresh,37,38,1.027027,1,148,152,4,5,2,1,1,1,10,9,
