classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
shorter,exact_name,tisp_awb_ev_update_Ywgt,tisp_awb_ev_update_Ywgt,186,116,0.623656,-70,744,464,28,23,0,0,3,3,2,0,
shorter,exact_name,tx_isp_ivdc_show,tx_isp_ivdc_show,185,131,0.708108,-54,740,524,4,1,25,25,1,1,87,10,
shorter,exact_name,tisp_mdns_reg_cfg_equation_dif,tisp_mdns_reg_cfg_equation_dif,184,135,0.733696,-49,736,540,19,13,0,0,1,1,45,0,
shorter,exact_name,ispcore_frame_channel_set_fmt,ispcore_frame_channel_set_fmt,180,92,0.511111,-88,720,368,26,15,7,5,1,1,18,10,
shorter,exact_name,tisp_ccm_interp_by_ct,tisp_ccm_interp_by_ct,179,124,0.692737,-55,716,496,34,26,2,1,1,3,6,4,
shorter,exact_name,tisp_sdns_ref_reg_cfg,tisp_sdns_ref_reg_cfg,172,134,0.779070,-38,688,536,0,0,26,26,0,1,4,4,
shorter,exact_name,tisp_deinit,tisp_deinit,169,102,0.603550,-67,676,408,5,0,31,25,1,0,78,50,
shorter,exact_name,tisp_clm_write_lut,tisp_clm_write_lut,167,106,0.634731,-61,668,424,2,1,18,11,1,0,4,6,
shorter,exact_name,tisp_lsc_init,tisp_lsc_init,161,123,0.763975,-38,644,492,5,3,11,8,1,0,38,26,
shorter,exact_name,tiziano_adr_stat_calc,tiziano_adr_stat_calc,159,98,0.616352,-61,636,392,3,3,0,0,1,1,6,2,
shorter,exact_name,tisp_tmo_ram_reg_refresh,tisp_tmo_ram_reg_refresh,157,103,0.656051,-54,628,412,4,4,16,10,1,0,8,8,
shorter,exact_name,tisp_cdns_reg_cfg,tisp_cdns_reg_cfg,156,113,0.724359,-43,624,452,3,1,11,11,0,0,4,4,
shorter,exact_name,tisp_tstp_mark1_func,tisp_tstp_mark1_func,154,95,0.616883,-59,616,380,9,7,18,17,1,2,21,6,
shorter,exact_name,tisp_clm_ct_interp,tisp_clm_ct_interp,154,121,0.785714,-33,616,484,19,19,6,4,1,1,10,10,
shorter,exact_name,tisp_suspend_all,tisp_suspend_all,137,84,0.613139,-53,548,336,9,6,9,7,1,1,20,16,
shorter,exact_name,tiziano_adr_base_pars,tiziano_adr_base_pars,136,73,0.536765,-63,544,292,5,4,4,2,1,0,8,6,
shorter,exact_name,tisp_lsc_lut_valid_judge,tisp_lsc_lut_valid_judge,134,105,0.783582,-29,536,420,19,16,2,2,1,1,10,8,
shorter,exact_name,func_adr_reg_write_every,func_adr_reg_write_every,131,98,0.748092,-33,524,392,7,5,10,9,0,1,10,6,
shorter,exact_name,tisp_csccr_api_set,tisp_csccr_api_set,130,97,0.746154,-33,520,388,10,8,8,8,1,1,16,12,
shorter,exact_name,tisp_msca_para_calc,tisp_msca_para_calc,129,102,0.790698,-27,516,408,19,20,0,0,1,1,2,0,
shorter,exact_name,tisp_log2_int_to_fixed_64,tisp_log2_int_to_fixed_64,128,83,0.648438,-45,512,332,15,12,3,1,2,2,8,4,
shorter,exact_name,tisp_s_statis_config_attr,tisp_s_statis_config_attr,128,101,0.789062,-27,512,404,6,6,10,10,1,1,20,21,
shorter,exact_name,tisp_hldc_set_attr,tisp_hldc_set_attr,127,79,0.622047,-48,508,316,1,0,6,5,1,1,12,10,
shorter,exact_name,tisp_bcsh_init,tisp_bcsh_init,125,80,0.640000,-45,500,320,0,0,10,7,1,0,32,14,
shorter,exact_name,frame_channel_vidioc_set_fmt,frame_channel_vidioc_set_fmt,125,97,0.776000,-28,500,388,16,13,8,7,1,1,41,33,
shorter,exact_name,tisp_defog_param_array_set,tisp_defog_param_array_set,121,84,0.694215,-37,484,336,3,3,11,10,1,0,26,24,
shorter,exact_name,tisp_mdns_addr_alloc,tisp_mdns_addr_alloc,114,77,0.675439,-37,456,308,4,2,9,7,1,1,28,20,
shorter,exact_name,tisp_ae_clac_deflicker_cfg,tisp_ae_clac_deflicker_cfg,114,85,0.745614,-29,456,340,7,4,3,3,1,1,8,8,
shorter,exact_name,isp_core_tuning_event,isp_core_tuning_event,113,62,0.548673,-51,452,248,10,5,7,5,1,2,27,16,
shorter,exact_name,tisp_top_write_bypass,tisp_top_write_bypass,113,78,0.690265,-35,452,312,11,10,7,5,0,1,21,8,
shorter,exact_name,tisp_lce_get_data,tisp_lce_get_data,112,68,0.607143,-44,448,272,5,6,8,6,1,0,10,8,
shorter,exact_name,ivdc_misc_unlocked_ioctl,ivdc_misc_unlocked_ioctl,112,81,0.723214,-31,448,324,17,14,6,4,1,1,40,21,
shorter,exact_name,vic_mdma_enable,vic_mdma_enable,111,82,0.738739,-29,444,328,7,3,0,0,1,1,10,10,
shorter,exact_name,sensor_init,sensor_init,111,88,0.792793,-23,444,352,0,0,0,0,1,1,52,2,
shorter,exact_name,ispcore_frame_channel_qbuf,ispcore_frame_channel_qbuf,110,82,0.745455,-28,440,328,9,9,5,3,1,2,24,15,
shorter,exact_name,tisp_msca_set_mask,tisp_msca_set_mask,109,77,0.706422,-32,436,308,4,2,8,8,1,0,5,5,
shorter,exact_name,tisp_ae_par_update_trig,tisp_ae_par_update_trig,107,80,0.747664,-27,428,320,5,3,7,6,0,0,22,16,
shorter,exact_name,tisp_ccm_init,tisp_ccm_init,107,81,0.757009,-26,428,324,0,0,9,7,1,0,28,14,
shorter,exact_name,ispcore_sync_sensor_attr,ispcore_sync_sensor_attr,106,61,0.575472,-45,424,244,7,6,5,5,1,1,12,13,
shorter,exact_name,isp_malloc_buffer,isp_malloc_buffer,106,66,0.622642,-40,424,264,12,8,6,5,1,1,26,21,
shorter,exact_name,tisp_ae_api_get_scene_luma,tisp_ae_api_get_scene_luma,105,60,0.571429,-45,420,240,5,1,4,3,1,1,10,8,
shorter,exact_name,tisp_lsc_param_array_set,tisp_lsc_param_array_set,103,53,0.514563,-50,412,212,5,2,8,5,2,1,17,12,
shorter,exact_name,isp_vic_frd_show,isp_vic_frd_show,103,61,0.592233,-42,412,244,6,6,4,4,1,1,18,17,
shorter,exact_name,frame_channel_vidioc_get_fmt,frame_channel_vidioc_get_fmt,97,59,0.608247,-38,388,236,9,7,7,5,1,1,26,18,
shorter,exact_name,tisp_gib_interp_by_again,tisp_gib_interp_by_again,93,69,0.741935,-24,372,276,4,4,6,5,1,2,6,4,
shorter,exact_name,tisp_s_module_ratio_attr,tisp_s_module_ratio_attr,84,44,0.523810,-40,336,176,15,8,3,2,1,0,12,6,
shorter,exact_name,tisp_s_raw_rw_control,tisp_s_raw_rw_control,84,53,0.630952,-31,336,212,8,1,5,5,1,1,22,13,
shorter,exact_name,tisp_awb_deinit,tisp_awb_deinit,83,52,0.626506,-31,332,208,9,6,6,6,1,1,10,4,
shorter,exact_name,tisp_bypass_update,tisp_bypass_update,83,56,0.674699,-27,332,224,0,0,5,5,1,1,25,25,
shorter,exact_name,tisp_clm_init,tisp_clm_init,83,59,0.710843,-24,332,236,0,0,7,6,1,0,26,14,
shorter,exact_name,tisp_mdns_func_en,tisp_mdns_func_en,82,46,0.560976,-36,328,184,3,3,2,1,0,0,6,6,
shorter,exact_name,ispcore_frame_channel_ir_qbuf,ispcore_frame_channel_ir_qbuf,79,61,0.772152,-18,316,244,12,11,4,3,1,1,12,8,
shorter,exact_name,tisp_ae_sepc_area,tisp_ae_sepc_area,78,46,0.589744,-32,312,184,4,4,1,1,1,1,6,4,
shorter,exact_name,tisp_lce_process,tisp_lce_process,76,51,0.671053,-25,304,204,2,2,6,5,1,0,12,10,
shorter,exact_name,tisp_wdr_degweight_ev,tisp_wdr_degweight_ev,76,59,0.776316,-17,304,236,13,11,0,0,1,1,0,2,
shorter,exact_name,tisp_set_ae_long_ag,tisp_set_ae_long_ag,75,54,0.720000,-21,300,216,5,6,3,2,1,1,14,10,
shorter,exact_name,tisp_set_ae_short_ag,tisp_set_ae_short_ag,75,54,0.720000,-21,300,216,5,6,3,2,1,1,14,10,
shorter,exact_name,tisp_g_ae_statis_attr,tisp_g_ae_statis_attr,75,57,0.760000,-18,300,228,2,0,5,5,1,1,14,10,
shorter,exact_name,tisp_ccm_interp_by_ev,tisp_ccm_interp_by_ev,74,47,0.635135,-27,296,188,14,8,0,0,2,1,2,2,
shorter,exact_name,tisp_wdr_get_lum_s,tisp_wdr_get_lum_s,73,52,0.712329,-21,292,208,9,7,0,0,1,1,0,0,
shorter,exact_name,tisp_gsm_init,tisp_gsm_init,71,55,0.774648,-16,284,220,0,0,6,2,1,1,33,23,
shorter,exact_name,tisp_ydns_reg_cfg,tisp_ydns_reg_cfg,71,56,0.788732,-15,284,224,0,0,7,7,0,1,4,4,
shorter,exact_name,tisp_blc_ag_interp,tisp_blc_ag_interp,70,50,0.714286,-20,280,200,1,1,5,4,1,2,6,4,
shorter,exact_name,tisp_code_create_tuning_node,tisp_code_create_tuning_node,65,42,0.646154,-23,260,168,2,0,6,4,1,1,30,16,
shorter,exact_name,ispcore_frame_channel_streamon,ispcore_frame_channel_streamon,64,37,0.578125,-27,256,148,7,4,4,2,1,1,11,6,
shorter,exact_name,tisp_irsca_write_reg,tisp_irsca_write_reg,64,47,0.734375,-17,256,188,0,0,5,3,1,1,4,4,
shorter,exact_name,tisp_awb_pm_suspend,tisp_awb_pm_suspend,62,45,0.725806,-17,248,180,3,1,3,3,1,1,2,2,
shorter,exact_name,tiziano_adr_algorithm,tiziano_adr_algorithm,62,46,0.741935,-16,248,184,1,1,3,2,1,0,12,8,
shorter,exact_name,tisp_blc_write_reg,tisp_blc_write_reg,58,37,0.637931,-21,232,148,0,0,4,3,1,1,4,6,
shorter,exact_name,private_wait_event_interruptible,private_wait_event_interruptible,58,46,0.793103,-12,232,184,4,3,5,4,1,1,6,6,
shorter,exact_name,tisp_set_fps,tisp_set_fps,57,32,0.561404,-25,228,128,2,0,3,2,1,1,12,6,
shorter,exact_name,tisp_gamma_strength_transform,tisp_gamma_strength_transform,57,33,0.578947,-24,228,132,2,2,1,0,1,1,4,2,
shorter,exact_name,tisp_tmo_faceae_refresh,tisp_tmo_faceae_refresh,57,40,0.701754,-17,228,160,0,0,5,5,0,1,6,4,
shorter,exact_name,tisp_ae_interrupt_hist,tisp_ae_interrupt_hist,56,43,0.767857,-13,224,172,3,0,5,4,1,1,16,10,
shorter,exact_name,tisp_msca_deinit,tisp_msca_deinit,54,31,0.574074,-23,216,124,6,3,2,2,1,0,10,8,
shorter,exact_name,tisp_tstp_mark2_func,tisp_tstp_mark2_func,53,40,0.754717,-13,212,160,1,1,4,4,1,2,7,4,
shorter,exact_name,tisp_ccm_api_set,tisp_ccm_api_set,52,35,0.673077,-17,208,140,0,0,5,4,1,0,12,10,
shorter,exact_name,tisp_s_raw_rw_control_internal,tisp_s_raw_rw_control_internal,51,30,0.588235,-21,204,120,2,0,3,3,1,1,9,6,
shorter,exact_name,tx_isp_csi_remove,tx_isp_csi_remove,51,35,0.686275,-16,204,140,1,1,6,4,1,1,12,8,
shorter,exact_name,tisp_sdns_pm_suspend,tisp_sdns_pm_suspend,51,37,0.725490,-14,204,148,2,2,2,2,1,1,2,2,
shorter,exact_name,tisp_ysp_pm_suspend,tisp_ysp_pm_suspend,51,37,0.725490,-14,204,148,2,2,2,2,1,1,2,2,
shorter,exact_name,ae_process_kthread,ae_process_kthread,50,30,0.600000,-20,200,120,4,1,5,4,1,1,19,10,
shorter,exact_name,tisp_bcsh_api_set_ccm,tisp_bcsh_api_set_ccm,50,30,0.600000,-20,200,120,0,0,4,4,1,0,10,10,
shorter,exact_name,tisp_s_hv_flip,tisp_s_hv_flip,50,31,0.620000,-19,200,124,0,0,1,1,1,1,4,4,
shorter,exact_name,tisp_mdns_par_refresh,tisp_mdns_par_refresh,50,34,0.680000,-16,200,136,4,3,4,2,1,1,12,6,
shorter,exact_name,tisp_ae_api_set_exp_list,tisp_ae_api_set_exp_list,50,39,0.780000,-11,200,156,2,2,0,0,1,1,4,4,
shorter,exact_name,tisp_tmo_process,tisp_tmo_process,50,39,0.780000,-11,200,156,0,0,5,5,1,0,17,15,
shorter,exact_name,tisp_adr_faceae_curve_adjust,tisp_adr_faceae_curve_adjust,48,31,0.645833,-17,192,124,4,3,0,0,1,1,9,7,
shorter,exact_name,tx_isp_core_remove,tx_isp_core_remove,48,35,0.729167,-13,192,140,2,2,7,5,1,0,12,10,
shorter,exact_name,tisp_mdns_api_ai_par_push,tisp_mdns_api_ai_par_push,48,36,0.750000,-12,192,144,0,0,5,5,1,1,4,4,
shorter,exact_name,tisp_tmo_pm_suspend,tisp_tmo_pm_suspend,48,37,0.770833,-11,192,148,2,2,2,2,1,1,2,2,
shorter,exact_name,tisp_set_frame_drop,tisp_set_frame_drop,46,31,0.673913,-15,184,124,4,3,4,3,1,1,8,6,
shorter,exact_name,tisp_bcsh_param_array_set,tisp_bcsh_param_array_set,45,26,0.577778,-19,180,104,0,0,4,4,1,0,10,10,
shorter,exact_name,tisp_ccm_param_array_set,tisp_ccm_param_array_set,45,30,0.666667,-15,180,120,0,0,5,4,1,0,12,10,
shorter,exact_name,tisp_cdns_pm_suspend,tisp_cdns_pm_suspend,45,34,0.755556,-11,180,136,1,1,2,2,1,1,2,2,
shorter,exact_name,isp_frame_done_wakeup,isp_frame_done_wakeup,44,27,0.613636,-17,176,108,2,0,4,2,1,1,16,10,
shorter,exact_name,tisp_ccm_ev_update,tisp_ccm_ev_update,44,30,0.681818,-14,176,120,3,3,3,2,1,2,8,6,
shorter,exact_name,ispcore_frame_channel_streamoff,ispcore_frame_channel_streamoff,44,32,0.727273,-12,176,128,3,3,4,2,1,1,6,6,
shorter,exact_name,ispcore_sensor_ops_ioctl,ispcore_sensor_ops_ioctl,44,34,0.772727,-10,176,136,8,7,1,1,1,1,0,2,
shorter,exact_name,tisp_adr_process_func,tisp_adr_process_func,43,24,0.558140,-19,172,96,0,0,7,5,1,0,16,10,
shorter,exact_name,tisp_wdr_interrupt_static,tisp_wdr_interrupt_static,43,27,0.627907,-16,172,108,0,0,4,3,1,0,11,8,
shorter,exact_name,tisp_defog_process,tisp_defog_process,43,29,0.674419,-14,172,116,2,1,3,2,1,0,8,6,
shorter,exact_name,vic_core_ops_init,vic_core_ops_init,43,33,0.767442,-10,172,132,5,4,1,1,3,2,6,6,
shorter,exact_name,tisp_wdr_pm_suspend,tisp_wdr_pm_suspend,42,27,0.642857,-15,168,108,2,2,1,1,2,2,4,2,
shorter,exact_name,adr_remove,adr_remove,41,23,0.560976,-18,164,92,0,0,0,0,1,1,29,12,
shorter,exact_name,tisp_ysp_par_refresh,tisp_ysp_par_refresh,41,24,0.585366,-17,164,96,5,3,1,1,1,1,6,4,
shorter,exact_name,tisp_sdns_par_refresh,tisp_sdns_par_refresh,41,31,0.756098,-10,164,124,5,3,1,1,1,1,6,4,
shorter,exact_name,table_intp,table_intp,40,23,0.575000,-17,160,92,3,5,1,0,3,1,2,2,
shorter,exact_name,isp_mem_init,isp_mem_init,40,31,0.775000,-9,160,124,0,0,3,2,1,1,18,16,
shorter,exact_name,tisp_tmo_wdr_en,tisp_tmo_wdr_en,40,31,0.775000,-9,160,124,0,0,6,5,1,0,14,12,
shorter,exact_name,tx_isp_vic_remove,tx_isp_vic_remove,39,27,0.692308,-12,156,108,3,3,4,2,1,1,8,4,
shorter,exact_name,api_ae_set_hist_bin,api_ae_set_hist_bin,39,30,0.769231,-9,156,120,0,1,3,2,1,0,10,8,
shorter,exact_name,tisp_tmo_param_array_set,tisp_tmo_param_array_set,39,30,0.769231,-9,156,120,0,0,6,5,1,0,14,12,
shorter,exact_name,api_ae_get_weight,api_ae_get_weight,38,27,0.710526,-11,152,108,0,0,1,1,0,1,6,6,
shorter,exact_name,api_ae_get_hist_bin,api_ae_get_hist_bin,38,28,0.736842,-10,152,112,0,0,3,2,1,1,10,8,
shorter,exact_name,api_ae_get_antiflicker_step,api_ae_get_antiflicker_step,38,30,0.789474,-8,152,120,1,1,2,2,1,1,6,4,
shorter,exact_name,tisp_awb_dn_params_refresh,tisp_awb_dn_params_refresh,37,19,0.513514,-18,148,76,1,0,2,1,1,0,8,4,
shorter,exact_name,tisp_lce_clr_ram,tisp_lce_clr_ram,37,19,0.513514,-18,148,76,2,1,2,2,0,1,4,2,
shorter,exact_name,tisp_lsc_param_array_get,tisp_lsc_param_array_get,37,22,0.594595,-15,148,88,0,0,2,1,1,1,6,4,
shorter,exact_name,tisp_code_destroy_tuning_node,tisp_code_destroy_tuning_node,37,27,0.729730,-10,148,108,1,1,3,3,0,1,18,11,
shorter,exact_name,tx_isp_remove,tx_isp_remove,37,29,0.783784,-8,148,116,0,0,6,4,1,1,12,8,
shorter,exact_name,tisp_round_int64,tisp_round_int64,35,21,0.600000,-14,140,84,1,1,2,1,1,2,2,2,
shorter,exact_name,tisp_cdns_par_refresh,tisp_cdns_par_refresh,35,24,0.685714,-11,140,96,4,3,1,1,1,1,6,4,
shorter,exact_name,tisp_clm_dn_params_refresh,tisp_clm_dn_params_refresh,35,27,0.771429,-8,140,108,0,0,4,4,1,0,10,10,
shorter,exact_name,fix_point_div_32,fix_point_div_32,34,18,0.529412,-16,136,72,4,2,1,1,1,1,2,2,
shorter,exact_name,tisp_msca_addr_fifo_read,tisp_msca_addr_fifo_read,34,22,0.647059,-12,136,88,0,0,2,2,1,1,2,2,
shorter,exact_name,tisp_ae_pm_suspend,tisp_ae_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_af_pm_suspend,tisp_af_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_bcsh_pm_suspend,tisp_bcsh_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_clm_pm_suspend,tisp_clm_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_gsm_pm_suspend,tisp_gsm_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_hldc_pm_suspend,tisp_hldc_pm_suspend,34,23,0.676471,-11,136,92,1,1,1,1,1,1,2,2,
shorter,exact_name,func_gam_x2y,func_gam_x2y,34,26,0.764706,-8,136,104,3,3,0,0,2,1,0,0,
shorter,exact_name,tisp_ccm_ct_update,tisp_ccm_ct_update,34,27,0.794118,-7,136,108,2,2,3,2,1,2,8,6,
shorter,exact_name,tisp_adr_pm_suspend,tisp_adr_pm_suspend,33,17,0.515152,-16,132,68,1,1,1,1,1,0,2,2,
shorter,exact_name,tisp_blc_pm_suspend,tisp_blc_pm_suspend,33,17,0.515152,-16,132,68,1,1,1,1,1,0,2,2,
shorter,exact_name,tisp_csc_pm_suspend,tisp_csc_pm_suspend,33,17,0.515152,-16,132,68,1,1,1,1,1,0,2,2,
shorter,exact_name,tisp_lce_pm_suspend,tisp_lce_pm_suspend,33,17,0.515152,-16,132,68,1,1,1,1,1,0,2,2,
shorter,exact_name,tisp_mdns_pm_suspend,tisp_mdns_pm_suspend,33,17,0.515152,-16,132,68,1,1,1,1,1,0,2,2,
shorter,exact_name,isp_printf,isp_printf,33,20,0.606061,-13,132,80,2,2,2,1,1,1,8,4,
shorter,exact_name,tisp_gamma_wdr_en,tisp_gamma_wdr_en,33,22,0.666667,-11,132,88,0,0,4,4,1,1,10,8,
shorter,exact_name,tisp_gib_pm_suspend,tisp_gib_pm_suspend,33,22,0.666667,-11,132,88,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_lsc_pm_suspend,tisp_lsc_pm_suspend,33,22,0.666667,-11,132,88,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_tstp_pm_suspend,tisp_tstp_pm_suspend,33,22,0.666667,-11,132,88,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_ydns_pm_suspend,tisp_ydns_pm_suspend,33,22,0.666667,-11,132,88,1,1,1,1,1,1,2,2,
shorter,exact_name,tisp_blc_dn_params_refresh,tisp_blc_dn_params_refresh,33,26,0.787879,-7,132,104,0,0,5,5,0,1,6,6,
shorter,exact_name,tx_isp_enable_irq,tx_isp_enable_irq,32,22,0.687500,-10,128,88,2,3,3,1,1,2,4,2,
shorter,exact_name,tisp_channel_main_fifo_clear,tisp_channel_main_fifo_clear,32,23,0.718750,-9,128,92,0,0,4,4,1,1,2,2,
shorter,exact_name,ivdc_disable_irq,ivdc_disable_irq,32,24,0.750000,-8,128,96,2,3,3,1,1,0,4,5,
shorter,exact_name,tisp_g_ccm_attr,tisp_g_ccm_attr,32,24,0.750000,-8,128,96,5,4,2,2,1,1,8,4,
shorter,exact_name,tx_isp_vin_remove,tx_isp_vin_remove,31,20,0.645161,-11,124,80,1,0,4,2,1,1,8,4,
shorter,exact_name,tx_isp_disable_irq,tx_isp_disable_irq,31,22,0.709677,-9,124,88,2,3,3,1,1,2,4,2,
shorter,exact_name,tisp_gsm_api_set,tisp_gsm_api_set,30,23,0.766667,-7,120,92,0,1,3,2,1,0,11,10,
shorter,exact_name,ispcore_s_wdr_en,ispcore_s_wdr_en,29,19,0.655172,-10,116,76,2,1,1,1,0,1,4,2,
shorter,exact_name,tx_isp_ivdc_remove,tx_isp_ivdc_remove,29,19,0.655172,-10,116,76,0,0,4,3,1,1,10,6,
shorter,exact_name,tisp_get_frame_drop,tisp_get_frame_drop,29,21,0.724138,-8,116,84,0,0,2,2,1,1,2,2,
shorter,exact_name,tisp_tmo_dn_params_refresh,tisp_tmo_dn_params_refresh,28,19,0.678571,-9,112,76,0,0,5,4,1,0,10,8,
shorter,exact_name,tisp_ydns_par_refresh,tisp_ydns_par_refresh,28,19,0.678571,-9,112,76,4,3,0,0,1,1,4,2,
shorter,exact_name,tisp_simple_intp_int8,tisp_simple_intp_int8,28,22,0.785714,-6,112,88,6,3,0,0,2,2,0,0,
shorter,exact_name,tisp_cdns_param_array_set,tisp_cdns_param_array_set,27,21,0.777778,-6,108,84,0,0,2,2,1,0,6,6,
shorter,exact_name,tisp_ysp_param_array_set,tisp_ysp_param_array_set,27,21,0.777778,-6,108,84,0,0,2,2,1,0,6,6,
shorter,exact_name,func_matrix_check_short,func_matrix_check_short,26,17,0.653846,-9,104,68,3,1,1,1,2,1,2,2,
shorter,exact_name,tisp_ydns_refresh,tisp_ydns_refresh,26,18,0.692308,-8,104,72,0,0,2,3,1,1,6,6,
shorter,exact_name,fs_suspend_module,fs_suspend_module,26,20,0.769231,-6,104,80,3,4,1,0,1,1,6,6,
shorter,exact_name,tisp_defog_get_data,tisp_defog_get_data,26,20,0.769231,-6,104,80,1,1,0,0,1,1,2,0,
shorter,exact_name,tisp_adr_faceae_refresh,tisp_adr_faceae_refresh,25,13,0.520000,-12,100,52,0,0,1,1,0,1,8,4,
shorter,exact_name,tisp_msca_addr_fifo_write,tisp_msca_addr_fifo_write,25,14,0.560000,-11,100,56,0,0,1,1,0,1,2,2,
shorter,exact_name,tisp_s_sdns_ratio,tisp_s_sdns_ratio,25,16,0.640000,-9,100,64,1,1,1,0,0,1,6,4,
shorter,exact_name,sensor_alloc_digital_gain_short,sensor_alloc_digital_gain_short,25,18,0.720000,-7,100,72,2,1,1,1,1,1,2,2,
shorter,exact_name,u3bw,u3bw,25,19,0.760000,-6,100,76,2,2,0,0,1,1,0,0,
shorter,exact_name,tisp_msca_param_array_set,tisp_msca_param_array_set,24,15,0.625000,-9,96,60,0,0,2,2,1,1,6,4,
shorter,exact_name,tisp_ae_lib_div_64,tisp_ae_lib_div_64,24,17,0.708333,-7,96,68,3,2,1,1,1,1,2,2,
shorter,exact_name,private_gpio_direction_output,private_gpio_direction_output,23,13,0.565217,-10,92,52,2,1,0,1,1,0,0,4,
shorter,exact_name,tisp_mdns_refresh,tisp_mdns_refresh,23,14,0.608696,-9,92,56,0,0,2,2,1,1,6,4,
shorter,exact_name,tisp_lsc_gain_update,tisp_lsc_gain_update,23,17,0.739130,-6,92,68,1,1,2,2,1,1,4,4,
shorter,exact_name,tisp_tmo_pm_resume,tisp_tmo_pm_resume,22,6,0.272727,-16,88,24,0,0,3,1,1,0,4,2,
shorter,exact_name,tisp_msca_ir_init,tisp_msca_ir_init,22,10,0.454545,-12,88,40,0,0,1,0,0,1,2,2,
shorter,exact_name,sensor_alloc_analog_gain,sensor_alloc_analog_gain,22,12,0.545455,-10,88,48,0,0,1,1,1,1,2,2,
shorter,exact_name,sensor_alloc_analog_gain_short,sensor_alloc_analog_gain_short,22,12,0.545455,-10,88,48,0,0,1,1,1,1,2,2,
shorter,exact_name,sensor_alloc_digital_gain,sensor_alloc_digital_gain,22,12,0.545455,-10,88,48,0,0,1,1,1,1,2,2,
shorter,exact_name,tisp_bcsh_api_set_brightness,tisp_bcsh_api_set_brightness,22,13,0.590909,-9,88,52,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_bcsh_api_set_contrast,tisp_bcsh_api_set_contrast,22,13,0.590909,-9,88,52,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_bcsh_api_set_hue,tisp_bcsh_api_set_hue,22,13,0.590909,-9,88,52,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_bcsh_api_set_saturation,tisp_bcsh_api_set_saturation,22,13,0.590909,-9,88,52,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_clm_refresh_by_csc,tisp_clm_refresh_by_csc,22,14,0.636364,-8,88,56,0,0,2,2,1,1,6,4,
shorter,exact_name,tisp_ysp_all_reg_refresh,tisp_ysp_all_reg_refresh,22,14,0.636364,-8,88,56,0,0,3,3,0,0,8,6,
shorter,exact_name,tisp_clm_ct_update,tisp_clm_ct_update,22,15,0.681818,-7,88,60,1,1,2,2,1,1,4,4,
shorter,exact_name,tisp_gib_api_get_blc,tisp_gib_api_get_blc,22,17,0.772727,-5,88,68,1,1,0,0,1,1,2,0,
shorter,exact_name,system_reg_set_awb_trig,system_reg_set_awb_trig,21,2,0.095238,-19,84,8,4,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_itp,tisp_bcsh_itp,21,2,0.095238,-19,84,8,4,1,0,0,1,0,0,0,
shorter,exact_name,lib_tisp_debug_info,lib_tisp_debug_info,21,10,0.476190,-11,84,40,0,0,1,1,0,1,8,2,
shorter,exact_name,tisp_blc_calc_self_gain,tisp_blc_calc_self_gain,20,2,0.100000,-18,80,8,1,0,0,0,1,1,0,0,
shorter,exact_name,tisp_ae_get_ev_list,tisp_ae_get_ev_list,20,11,0.550000,-9,80,44,1,1,0,0,1,0,2,0,
shorter,exact_name,tisp_msca_ram_write,tisp_msca_ram_write,20,11,0.550000,-9,80,44,0,0,1,1,0,1,2,2,
shorter,exact_name,tisp_blc_api_get,tisp_blc_api_get,20,15,0.750000,-5,80,60,1,1,0,0,1,1,2,0,
shorter,exact_name,tisp_wdr_log2,tisp_wdr_log2,19,2,0.105263,-17,76,8,4,0,0,0,1,1,0,0,
shorter,exact_name,tisp_awb_set_weight,tisp_awb_set_weight,19,9,0.473684,-10,76,36,1,1,0,0,1,0,2,0,
shorter,exact_name,tisp_ae_get_at_list,tisp_ae_get_at_list,19,10,0.526316,-9,76,40,1,1,0,0,1,0,2,0,
shorter,exact_name,tisp_s_tmo_faceae,tisp_s_tmo_faceae,19,10,0.526316,-9,76,40,0,0,1,1,1,1,2,2,
shorter,exact_name,sensor_get_normal_fps,sensor_get_normal_fps,19,11,0.578947,-8,76,44,0,0,0,0,1,1,2,2,
shorter,exact_name,private_request_module,private_request_module,19,13,0.684211,-6,76,52,0,0,1,1,1,1,4,4,
